year,GPP_NT_VUT_REF_sum,NEE_VUT_REF_QC_mean,P_F_sum,P_F_QC_mean,P_ERA_sum,P_F_jfmam_sum,P_F_QC_jfmam_mean,P_ERA_jfmam_sum,TA_F_mean,TA_F_QC_mean,TA_ERA_mean,PPFD_IN_mean,PPFD_IN_QC_mean,SW_IN_F_mean,SW_IN_F_QC_mean,SW_IN_ERA_mean,VPD_F_mean,VPD_F_QC_mean,VPD_ERA_mean,NETRAD_mean,NETRAD_QC_mean,G_F_MDS_mean,G_F_MDS_QC_mean,LE_F_MDS_mean,LE_F_MDS_QC_mean,LE_CORR_mean,H_F_MDS_mean,H_F_MDS_QC_mean,H_CORR_mean,SWC_F_MDS_1_mean,SWC_F_MDS_1_QC_mean,SITE_ID,keep_year,season,PDSI_mean
2016,473.26984,0.95810663,193.919,1,243.263,368.226,1,466.704,6.951815217,1,6.876945652,NA,0.405570652,149.9284891,0.995470978,154.2211196,2.817673913,1,2.863967391,96.60163043,1,0.827187855,1,28.9552663,0.97667575,43.87363043,34.35317391,0.985507511,52.35858152,24.59808696,1,BE-Vie,TRUE,Spring,-0.166666667
2017,480.61541,0.949501707,146.123,1,172.118,213.029,1,317.925,8.944532609,1,8.904456522,350.7596246,0.998641304,173.6030652,0.998414957,165.0797935,3.96173913,1,4.024130435,108.5355072,1,1.365538337,1,32.59377935,0.981431337,42.65779239,50.89191304,0.983242554,64.74067174,21.08453261,1,BE-Vie,TRUE,Spring,-4.233333333
2018,489.81518,0.896512793,139.105,0.856657511,217.715,240.004,0.878173212,382.98,9.439423913,0.968750065,9.332771739,365.4252195,0.961956522,174.3540543,0.968976696,170.1200543,4.164445652,0.968750065,4.197728261,112.6351246,0.96263587,2.651440543,0.968750065,33.97806076,0.93659413,44.25986957,48.38826739,0.942481837,65.13356304,24.1248913,0.964900337,BE-Vie,TRUE,Spring,-1.233333333
2019,482.81133,0.962636022,210.38,1,252.311,313.978,1,405.514,7.736521739,1,7.826326087,324.6047641,0.999320652,159.1414239,0.996829652,153.9593043,2.994228261,1,3.287141304,NA,NA,0.930670696,0.999773565,34.1477337,0.984148641,48.43523587,36.53563203,0.987998304,50.27723565,22.25529348,1,BE-Vie,TRUE,Spring,-3.6
2020,467.33695,0.929800511,142.466,0,142.466,298.532,0.341008809,360.557,8.781706522,0.321557826,8.908771739,487.8509894,0.820425725,206.974087,0.974864,188.6049674,5.093326087,0.321557826,5.157391304,NA,NA,1.524893696,1,35.30777391,0.954936446,49.61718696,65.18537609,0.999320696,91.57001957,20.58227174,0.994339,BE-Vie,TRUE,Spring,-2.56
1996,NA,0,613.701,0,613.701,1193.253,0,1193.253,6.435728261,0,6.435728261,NA,0,143.6170543,0,143.6170543,0.862978261,0,0.862978261,NA,NA,NA,1,10.97664891,NA,NA,-14.69261957,NA,NA,NA,NA,CA-Ca1,FALSE,Spring,0.736666667
1997,NA,0,851.029,0,851.029,1363.582,0,1363.582,6.916793478,0,6.916793478,NA,0,145.0390326,0,145.0390326,0.942782609,0,0.942782609,NA,NA,NA,1,10.81032717,NA,NA,-14.8395663,NA,NA,NA,NA,CA-Ca1,FALSE,Spring,3.856666667
1998,725.61435,0.980525467,203.551,1,334.076,921.235,0.99986204,1161.993,8.480402174,1,7.703413043,307.9970531,1,163.7630543,0.998867826,166.6127935,3.390793478,1,1.040913043,NA,NA,NA,1,37.65964022,NA,NA,30.44356707,NA,NA,NA,NA,CA-Ca1,FALSE,Spring,2.686666667
1999,569.43923,0.966258641,291.613,1,499.218,894.888,1,1447.386,5.60726087,1,5.499021739,330.2104408,1,163.8217283,0.997056011,154.169587,2.689684783,1,0.928217391,NA,NA,NA,1,34.01714348,NA,NA,24.94823772,NA,NA,25.57221739,1,CA-Ca1,FALSE,Spring,3.626666667
2000,664.48271,0.962183076,210.661,1,585.447,409.381,1,1011.935,6.873673913,1,6.511608696,309.6653748,1,157.1297826,1,141.9147717,2.239413043,1,0.859836957,96.81011227,0.923913043,NA,1,38.4003587,NA,NA,27.12314023,NA,NA,23.80878261,1,CA-Ca1,FALSE,Spring,-0.53
2001,601.9467,0.97531687,184.006,0.994565228,521.444,346.688,0.996550788,858.849,7.06726087,0.995018098,6.27198913,315.7599218,0.989130435,160.2844022,0.994791663,146.832413,2.86948913,0.995018098,0.908347826,97.01176847,0.985960145,NA,1,30.58533696,NA,NA,28.62076641,NA,NA,24.1031087,1,CA-Ca1,FALSE,Spring,-2.75
2002,571.62969,0.962635848,171.581,1,376.127,482.49,1,892.797,5.951923913,1,5.926402174,311.9744758,1,171.0191087,1,155.327,2.724119565,1,0.941130435,100.1893873,1,NA,1,33.75614891,NA,NA,35.05721196,NA,NA,23.38633696,1,CA-Ca1,FALSE,Spring,1.43
2003,629.25606,0.407382283,456.909,0.998867826,769.047,620.855,0.999310199,1307.871,6.429445652,0.999320696,6.408217391,263.2666487,0.998867754,132.8617391,0,132.8617391,1.955391304,0.999320696,0.826902174,90.45998267,0.998867754,NA,1,34.51331848,NA,NA,18.47477543,NA,NA,24.3783587,1,CA-Ca1,FALSE,Spring,-3.16
2004,605.81015,0.998414957,234.069,0.999773565,354.197,503.619,0.999862947,865.059,8.263793478,1,8.421413043,336.8985611,1,168.9043043,0,168.9043043,3.604119565,1,1.112315217,109.600566,1,NA,1,39.17713043,NA,NA,32.3161313,NA,NA,23.66843478,1,CA-Ca1,TRUE,Spring,-3.666666667
2005,599.48547,0.984148554,411.646,0.999773696,795.495,554.295,0.999862119,1304.416,8.742608696,1,8.557576087,301.876152,0.999773551,148.3171413,0,148.3171413,3.241771739,1,1.021380435,107.5342181,0.999773551,NA,1,41.71403152,NA,NA,23.95594957,NA,NA,23.96532609,1,CA-Ca1,TRUE,Spring,1.353333333
2006,576.35671,0.97577013,381.389,0.852128652,578.687,1040.741,0.528283674,1231.374,6.803706522,1,6.934543478,381.1161641,0.888586957,148.3690761,0,148.3690761,3.337086957,1,1.002880435,102.820722,1,NA,1,37.46912826,NA,NA,27.24441478,NA,NA,24.35957609,1,CA-Ca1,TRUE,Spring,-1.163333333
2007,579.60538,1,189.578,1,737.649,319.536,1,1446.901,6.644423913,1,6.708163043,305.3597966,0.992527174,136.5931522,0,136.5931522,2.888217391,1,0.902163043,96.63590839,0.999320652,NA,1,38.49055217,NA,NA,30.6025562,NA,NA,24.42071739,1,CA-Ca1,TRUE,Spring,2.553333333
2008,547.66337,0.996377043,124.848,0.999773696,360.741,411.133,0.999863026,852.09,5.837793478,1,5.907369565,355.2446534,0.884963768,158.2352283,0,158.2352283,2.84048913,1,0.94098913,97.92379476,0.999773551,NA,1,34.28299239,NA,NA,32.95613348,NA,NA,24.7685,1,CA-Ca1,TRUE,Spring,-2.06
2009,557.81999,0.995924109,208.373,1,471.397,265.629,0.998758358,802.288,6.371228261,1,6.033717391,473.0623606,0.788496377,158.87625,0,158.87625,3.338021739,1,0.987782609,116.9971836,1,NA,1,40.09888478,NA,NA,43.60516739,NA,NA,24.39375,1,CA-Ca1,TRUE,Spring,-3.686666667
2010,603.78725,0.980072533,324.102,1,641.249,853.289,1,1364.243,6.201728261,1,6.33823913,282.2533402,0.998641304,137.3692609,0,137.3692609,2.264554348,1,0.855065217,97.42219221,1,NA,1,44.32254348,NA,NA,21.57693141,NA,NA,24.7426413,1,CA-Ca1,TRUE,Spring,-2.343333333
1999,NA,0,499.218,0,499.218,1447.386,0,1447.386,5.552293478,0,5.552293478,NA,0,157.5960217,0,157.5960217,1.229576087,0,1.229576087,NA,NA,NA,1,18.19036196,0,22.03958152,91.42193913,0,110.7645217,NA,NA,CA-Ca2,FALSE,Spring,3.563333333
2000,NA,0,585.447,0,585.447,1011.935,0,1011.935,6.685380435,0,6.685380435,NA,0,145.0687174,0,145.0687174,1.114826087,0,1.114826087,NA,NA,NA,0.722599533,18.19036196,0,22.03958152,91.42193913,0,110.7645217,NA,NA,CA-Ca2,FALSE,Spring,-0.516666667
2001,-3.520422,0.997735457,192.47,1,521.444,364.305,1,858.849,7.249891304,1,6.41725,280.7296016,0.996150362,150.6014783,0.990262565,150.0954239,2.974152174,1,1.19625,75.26287238,0.999773551,1.753556326,1,28.0529,0.999320826,33.59388261,34.22492717,0.99954713,39.80207174,18.82075,1,CA-Ca2,TRUE,Spring,-2.84
2002,-14.054656,0,178.331,1,376.127,468.008,1,892.797,6.712608696,1,6.030717391,308.4163769,0.998641304,160.1731522,0.996603141,158.7785978,3.166717391,1,1.250434783,74.25244829,1,1.486208793,1,21.11793152,0.998641522,27.64153043,34.92183152,1,45.00110109,17.32334783,1,CA-Ca2,FALSE,Spring,1.093333333
2003,136.89642,0,384.991,0.998414957,769.047,678.728,0.999034278,1307.871,7.348347826,0.944746543,6.569673913,278.4653333,0.93432971,141.538663,0.945425848,135.8142283,2.624445652,0.944746543,1.059054348,72.74054216,0.93432971,1.213355935,0.944746543,25.17842174,0.939085,34.89958478,26.71350652,0.944293467,36.16331413,18.81956522,1,CA-Ca2,FALSE,Spring,-3.216666667
2004,182.945142,0.79030812,207.361,1,354.197,574.071,1,865.059,9.439086957,1,8.820695652,341.7606427,1,177.8034783,1,172.6584891,4.291532609,1,1.537413043,82.60188752,0.999773551,1.58499363,1,29.64709457,1,36.25546413,37.12340435,0.999773565,44.780475,16.57697826,1,CA-Ca2,TRUE,Spring,-3.603333333
2005,267.766404,0.979166804,453.147,1,795.495,513.867,1,1304.416,9.483,0.999320761,8.973141304,321.9004796,0.971693841,166.0680761,0.995697609,151.6135543,4.017717391,0.999320761,1.384978261,82.05061457,0.99682971,1.056007174,0.995470978,28.85297717,0.999773565,38.50995978,30.54451304,1,40.84963261,17.43430435,1,CA-Ca2,TRUE,Spring,1.253333333
2006,135.538602,0.984375,249.119,1,578.687,606.982,1,1231.374,7.686597826,1,7.158032609,306.2118693,1,162.3739457,1,151.6667609,3.548945652,1,1.354141304,81.60457993,0.982336957,0.795847457,1,23.62919348,0.999773696,31.15473478,36.92374022,0.999773565,47.71578913,18.61067391,1,CA-Ca2,TRUE,Spring,-1.213333333
2007,78.94152,0,192.955,1,737.649,425.988,1,1446.901,7.442467391,1,6.904423913,286.6877705,1,155.9221087,0.998641326,139.6282935,3.223543478,1,1.186163043,84.81751084,0.893342391,0.549229054,1,22.22570217,0.999320826,29.52965978,36.26358261,0.99909413,47.7359163,17.56540217,1,CA-Ca2,FALSE,Spring,2.513333333
2008,488.28687,0,151.184,1,360.741,458.408,1,852.09,6.887043478,1,6.009152174,267.0821115,0.747509058,152.7456304,0.997056087,161.7519348,1.551108696,0.226675707,1.250543478,76.97143048,0.966032609,0.930068555,1,24.5853663,0.998867826,32.62710978,32.94837065,0.998867826,43.13216413,18.48326087,1,CA-Ca2,FALSE,Spring,-2.06
2009,197.445891,0.988451152,225.618,1,471.397,302.901,1,802.288,6.858228261,1,6.150608696,321.6793698,1,184.8066848,0.99954713,162.4077065,3.769826087,1,1.328413043,90.47006332,0.986639493,0.894698516,1,31.10725761,0.998414957,36.95096087,44.13936522,0.998188522,51.78619565,18.42232609,1,CA-Ca2,TRUE,Spring,-3.856666667
2010,225.26365,0.995471043,418.328,1,641.249,988.563,1,1364.243,7.32626087,1,6.491,272.3647828,0.984601449,151.96775,1,140.4227391,2.857934783,1,1.106217391,122.2552171,1,NA,1,29.83785217,0.997509217,35.86948696,31.23706174,0.998188522,37.07702717,18.6898587,1,CA-Ca2,TRUE,Spring,-2.243333333
2001,323.68091,0,334.019,0,334.019,534.524,0,534.524,7.322543478,0,7.322543478,NA,0,153.8458587,0,153.8458587,2.963706522,0,2.963706522,NA,NA,NA,1,24.23764348,0,26.44753913,50.07018261,0,54.64002065,NA,NA,CA-Ca3,FALSE,Spring,-3.06
2002,258.32344,0.99411237,169.331,1,277.045,511.249,0.756484636,656.054,7.347728261,1,6.33876087,320.5483761,1,155.5062935,0.997508957,158.8930109,3.320228261,1,2.855141304,NA,NA,0.3730125,1,34.41464239,0.999094196,37.65808587,42.55953696,0.999094196,46.64450109,29.07427174,1,CA-Ca3,TRUE,Spring,1.03
2003,378.98134,0.981657641,526.382,0.994565228,491.252,890.787,0.996688748,850.685,7.726597826,0.998867826,7.029891304,275.6398331,0.994565217,141.5042391,0.999094261,135.8661413,2.646652174,0.998867826,2.539021739,78.68034522,0.994338768,0.258999467,0.998867826,37.94073152,0.993885924,42.74838152,32.46955793,0.998641391,35.29024674,28.92497826,0.998867826,CA-Ca3,TRUE,Spring,-3.59
2004,440.02087,0.989583533,142.147,1,227.453,496.953,1,554.341,9.81575,1,8.98998913,360.9780788,1,189.4738043,1,172.4924783,4.359206522,1,3.561402174,95.25946226,1,0.979638413,1,40.1110087,0.999320696,40.38640435,53.71225,0.99954713,53.90286957,23.29423913,1,CA-Ca3,TRUE,Spring,-3.766666667
2005,510.33836,0.984148696,479.06,1,479.02,786.511,0.964955868,820.881,9.655847826,1,9.154858696,318.1712601,1,167.64875,1,155.0365326,3.660423913,1,3.375184783,90.12236124,1,1.195724791,1,37.44541848,0.998414826,43.73219783,38.46655326,0.998641261,45.10820109,25.561,1,CA-Ca3,TRUE,Spring,-1.166666667
2006,467.1018,0.94406712,254.511,0.994565228,342.505,756.506,0.996688748,813.703,7.974445652,0.995018098,7.764630435,318.7733795,0.945652174,167.5715435,0.955389261,157.3126522,3.504521739,0.995018098,3.349521739,88.29345567,0.945652174,0.656252239,0.995018098,35.17614565,0.954483587,42.31488696,40.05766522,0.954257283,47.43969457,23.26482609,0.995018098,CA-Ca3,TRUE,Spring,-1.373333333
2007,487.04453,0.982110587,303.666,1,473.801,716.199,1,919.091,7.729206522,1,7.325206522,309.6702313,1,160.5560978,0.99954713,146.017837,3.039630435,1,2.865413043,87.64689292,1,0.255542272,1,38.59412717,0.999320696,43.73510543,39.25936739,0.996829717,43.56037717,22.33618478,1,CA-Ca3,TRUE,Spring,2.103333333
2008,496.68542,0.979619533,140.45,0.997282652,211.725,427.223,0.998355289,545.886,6.971065217,0.999773565,6.522228261,313.8238056,0.997282609,160.4785326,1,164.7973804,3.092228261,0.999773565,3.009206522,87.84495234,0.995923913,0.612140902,0.999773565,34.53700761,0.999320826,39.07211087,42.49029239,0.998414957,47.67196957,22.85061957,0.999773565,CA-Ca3,TRUE,Spring,-2.08
2009,494.59524,0.964220924,237.29,0.982110543,312.898,335.171,0.987720861,503.496,7.042021739,0.98686587,6.9075,387.395969,0.976902174,196.3378587,0.987771739,167.414837,3.572043478,0.98686587,3.093,104.7486498,0.976902174,0.203660435,0.98686587,36.86919022,0.990262652,43.29914674,52.93043913,0.992753696,61.59311087,23.85292391,0.98686587,CA-Ca3,TRUE,Spring,-3.72
2010,552.05505,0.981884141,397.524,0.984601554,398.438,1096.829,0.990618166,888.704,7.023119565,0.990941935,7.391923913,312.6097002,0.984601449,151.7111304,0.991621239,142.8522717,2.495956522,0.990941935,2.684597826,84.77669139,0.984601449,-0.235374891,0.990941935,36.79903478,0.99026263,44.71626196,33.15405978,0.99026263,39.77274457,26.3165,0.990941935,CA-Ca3,TRUE,Spring,-2.136666667
1994,NA,0,274.473,0,274.473,385.601,0,385.601,4.941065217,0,4.941065217,NA,0,183.6952391,0,183.6952391,3.424315217,0,3.424315217,NA,NA,NA,1,32.65934348,NA,NA,32.90691739,NA,NA,NA,NA,CA-Cbo,FALSE,Spring,1.033333333
1995,NA,0,288.346,0,288.346,416.25,0,416.25,4.888913043,0,4.888913043,NA,0,184.3915435,0,184.3915435,3.330271739,0,3.330271739,NA,NA,NA,1,32.59188478,NA,NA,32.825475,NA,NA,NA,NA,CA-Cbo,FALSE,Spring,-0.273333333
1996,NA,0,242.155,0,242.155,396.075,0,396.075,3.256065217,1,3.529597826,NA,0,184.5167065,1,184.3743587,3.633402174,1,3.319054348,NA,NA,1.2984375,1,20.86095761,NA,NA,62.78203478,NA,NA,NA,NA,CA-Cbo,FALSE,Spring,2.126666667
1997,NA,0,240.024,0,240.024,454.313,0,454.313,2.769934783,1,3.264043478,NA,0,172.0035109,1,182.0226739,3.25575,1,2.997815217,NA,NA,0.389115543,0.773097663,17.95060739,NA,NA,60.44787283,NA,NA,NA,NA,CA-Cbo,FALSE,Spring,3.92
1998,284.652917,0.899909576,229.79,0,229.79,366.823,0,366.823,8.243163043,0.997056011,7.749815217,NA,0,188.7349457,0.997282446,187.0692391,5.2635,0.997056011,4.231673913,NA,NA,2.601429652,1,33.04736402,NA,NA,59.22694022,NA,NA,NA,NA,CA-Cbo,TRUE,Spring,1.576666667
1999,200.97317,0.887001511,121.632,0,121.632,276.556,0,276.556,7.103717391,0.960824022,6.688347826,NA,0,212.1666739,0.961956793,206.9356196,5.620565217,0.960824022,5.032630435,NA,NA,1.961076761,0.981657609,30.76790652,NA,NA,72.48970978,NA,NA,NA,NA,CA-Cbo,TRUE,Spring,-4.813333333
2000,169.872168,0.945878815,272.022,0,272.022,372.22,0,372.22,7.232108696,0.990489065,6.645130435,NA,0,165.7806739,0.990941935,179.7945543,4.020891304,0.990489065,3.404282609,NA,NA,2.168378935,1,25.9138337,NA,NA,56.00360217,NA,NA,NA,NA,CA-Cbo,TRUE,Spring,-4.013333333
2001,682.29441,0,185.936,0,185.936,312.868,0,312.868,6.334532609,1,6.058619565,NA,0,190.9719565,1,191.1195652,4.166369565,1,3.761597826,NA,NA,1.34048,1,38.33260543,NA,NA,79.54798261,NA,NA,NA,NA,CA-Cbo,FALSE,Spring,-0.423333333
2002,110.6869942,0.95448362,251.495,0,251.495,370.594,0,370.594,4.961880435,1,4.64026087,NA,0,170.11275,0.99954713,183.1836304,3.384173913,1,3.130282609,NA,NA,1.285801522,1,18.91414174,NA,NA,53.87707609,NA,NA,NA,NA,CA-Cbo,TRUE,Spring,1.176666667
2003,243.939191,0.734601565,253.954,0,253.954,340.029,0,340.029,4.350358696,1,4.35826087,NA,0,171.6200326,1,176.2424565,3.237641304,1,3.1325,NA,NA,-2.7663,1,22.89064685,0.897871457,23.54937304,66.374575,0.902853359,67.82331413,NA,NA,CA-Cbo,TRUE,Spring,-0.506666667
2004,-110.70912,0,359.664,0,359.664,461.245,0,461.245,5.676576087,0,5.676576087,NA,0,169.6956196,0,169.6956196,2.87773913,0,2.87773913,NA,NA,NA,1,6.478508696,0,6.664238261,7.802275652,0,8.025793478,NA,NA,CA-Cbo,FALSE,Spring,0.696666667
2005,44.645081,0.367753652,188.556,0,188.556,311.877,0,311.877,4.456717391,0.930933174,4.64151087,406.018546,0.930480072,198.6990435,0,198.6990435,3.531521739,0.930933174,3.75773913,115.5900928,0.930480072,1.144861196,0.91304337,40.4804587,0.368659391,40.25209348,83.30318587,0.367980087,82.896275,16.14661957,0.91304337,CA-Cbo,FALSE,Spring,0.53
2006,94.606647,0.643568924,221.205,0,221.205,418.669,0,418.669,7.666597826,0.855299076,6.400815217,396.5817823,0.848958333,193.2970217,0,193.2970217,4.627576087,0.855299076,3.806097826,111.7205419,0.848958333,1.437839239,0.881793696,27.62938946,0.646512446,29.63806076,69.34822174,0.650136,74.30394348,16.36090217,0.881793696,CA-Cbo,TRUE,Spring,-1.023333333
2007,85.680556,0.881340467,187.461,0,187.461,269.765,0,269.765,7.068673913,0.996150272,5.754423913,380.9197208,0.995471014,188.4586196,0,188.4586196,4.731086957,0.996150272,4.126717391,105.8731242,0.995471014,1.49121063,0.991394804,31.131145,0.896286467,33.49532935,65.62201522,0.898097815,74.73090652,16.58416304,0.991394804,CA-Cbo,TRUE,Spring,2.993333333
2008,81.839573,0.964900674,195.083,0,195.083,400.283,0,400.283,6.637065217,0.990942272,4.995532609,414.3579449,0.985733696,194.908,0,194.908,4.293597826,0.990942272,3.63676087,116.2226371,0.985733696,1.134190109,0.991168576,20.73597163,0.970562011,23.10057543,78.80449022,0.977808054,91.69790217,15.91346739,0.991168576,CA-Cbo,TRUE,Spring,2.12
2009,79.78079,0.878396304,244.621,0,244.621,363.35,0,363.35,7.244630435,0.874320641,5.508076087,413.4186619,0.848278986,193.9610543,0,193.9610543,4.453456522,0.874320641,3.8415,117.2887109,0.848278986,1.150884957,0.968070446,31.46493793,0.881793424,33.33529348,68.29837065,0.905797391,76.67308913,18.72232609,0.968070446,CA-Cbo,TRUE,Spring,2.14
2010,146.736824,0.912137435,142.094,0,142.094,211.381,0,211.381,10.25220652,0.98618663,8.52851087,438.1692677,0.97803442,202.1876957,0,202.1876957,5.832619565,0.98618663,4.778695652,123.9965751,0.97803442,2.036665924,0.985733696,38.55630435,0.9116845,40.09822826,75.29121739,0.955389348,79.13615217,15.4213587,0.985733696,CA-Cbo,TRUE,Spring,-2.103333333
2011,114.499454,0.895833174,293.473,0,293.473,365.458,0,365.458,6.556728261,0.984148587,5.222673913,349.2330537,0.970788043,171.4799348,0,171.4799348,3.224652174,0.984148587,3.018315217,102.5336858,0.970788043,1.63248163,0.983921957,25.41738478,0.895833228,28.85483152,63.69282717,0.903985543,74.22849565,18.05373913,0.983469348,CA-Cbo,TRUE,Spring,2.146666667
2012,191.467867,0.862092315,143.628,0,143.628,259.246,0,259.246,9.923282609,0.942934685,8.476271739,396.8196447,0.910552536,201.7032717,0,201.7032717,5.453934783,0.942934685,4.736293478,116.2938307,0.910552536,2.723149348,0.878849598,33.14062065,0.864809598,34.89830109,77.77988804,0.874999902,81.53055326,15.95472826,0.876132185,CA-Cbo,TRUE,Spring,-0.346666667
2013,126.913088,0.989130739,266.434,0,266.434,443.49,0,443.49,6.966304348,0.996150217,5.280543478,382.1397182,0.994565217,187.9312065,0,187.9312065,4.132293478,0.996150217,3.445021739,113.9921344,0.994565217,2.543392826,0.995923913,29.12455,0.988677609,30.3386,77.75251848,0.983016533,81.13369457,17.16066304,0.995923913,CA-Cbo,TRUE,Spring,1.826666667
2014,109.445214,0.916440076,239.273,0,239.273,348.89,0,348.89,5.233934783,0.994565109,3.922163043,390.2734774,0.988677536,190.3349457,0,190.3349457,3.756108696,0.994565109,3.302815217,114.0381277,0.987771739,1.623711957,0.994565109,26.28926783,0.91983687,28.66286761,75.63303913,0.918025391,84.21222065,20.61920652,0.994565109,CA-Cbo,TRUE,Spring,3.94
2003,497.17584,0,166.313,0,166.313,222.002,0,222.002,0.909293478,0,0.909293478,NA,0,188.122087,0,188.122087,3.662163043,0,3.662163043,NA,NA,NA,0.787364261,57.57867609,0,66.97045109,51.33041522,0,59.6877837,NA,NA,CA-Gro,FALSE,Spring,-1.073333333
2004,156.971926,0.980751902,179.353,0.999094261,206.541,253.306,0.954632724,271.382,1.31401087,1,1.750163043,359.8471555,0.984601449,182.4223261,0.991847674,180.047837,3.436347826,0.999547261,3.411945652,109.0128749,0.984601449,1.11101663,0.97463762,32.51561087,0.99932063,36.487375,59.57121087,0.999320826,69.33777935,NA,NA,CA-Gro,TRUE,Spring,1.47
2005,226.28607,0.982789891,107.507,1,118.072,189.341,1,192.15,2.198945652,0.467844239,2.273336957,397.7003658,0.999773551,201.6434674,1,190.3850652,3.924576087,0.467844239,3.819391304,114.8374406,0.999547101,1.717128957,1,21.328555,0.995244609,27.09748022,66.41360652,0.99954713,85.43980652,NA,NA,CA-Gro,TRUE,Spring,-2.15
2006,181.4982581,0.962636076,184.738,1,181.036,305.907,1,265.719,4.374880435,1,4.24401087,375.8017582,1,188.89,0.998414826,181.5581413,4.357532609,1,3.949967391,114.7472525,1,2.400914348,1,24.63946739,0.999773696,32.31055217,59.2194087,0.998867696,79.83564457,NA,NA,CA-Gro,TRUE,Spring,-2.873333333
2007,151.109352,0.95448362,164.725,0.936820652,172.148,255.418,0.961092742,241.284,2.84598913,1,2.811804348,378.6483025,1,186.4272609,0.998414957,185.4014674,4.712836957,1,4.339391304,111.8916968,1,2.024422826,0.995018098,23.13152174,0.993206489,29.47011848,61.72749783,0.992979717,80.03176087,NA,NA,CA-Gro,TRUE,Spring,-3.086666667
2008,128.1265831,0.984374804,253.438,0.977355174,235.925,369.113,0.986293921,323.717,0.73276087,1,1.215478261,342.4753956,1,169.4360326,0.997735652,174.9450109,2.946141304,1,3.092456522,102.5234583,1,0.735020326,1,22.63338478,0.99932063,27.628775,53.87072717,0.999320696,65.74973587,NA,NA,CA-Gro,TRUE,Spring,1.42
2009,126.8790253,0.970561467,195.868,1,187.633,293.857,0.855822285,256.908,1.340771739,1,1.372195652,357.5135793,0.986865942,174.8258261,0.99954713,182.6939348,3.464184783,1,3.442652174,105.2534796,1,0.507809565,1,22.67585804,0.992980315,28.24697609,54.14121848,0.994791598,67.58997826,NA,NA,CA-Gro,TRUE,Spring,-1.206666667
2010,187.518889,0.9574275,83.994,0.994112435,78.849,125.333,0.986341013,123.265,6.503021739,1,5.9885,407.3463668,1,197.4867826,0.999320696,200.2491848,5.581608696,1,5.000228261,117.3263648,1,3.229367826,1,23.92889565,1,29.65954076,66.88128261,1,84.42467391,NA,NA,CA-Gro,TRUE,Spring,-4.326666667
2011,108.472062,0.98935663,194.505,0.81589688,171.129,255.076,0.824917305,229.652,1.54801087,1,1.423826087,375.2160611,1,183.3340543,0.998867891,179.9046739,3.815032609,1,3.651673913,110.1818544,1,1.634895217,0.999773565,15.30133163,0.999094391,20.78254272,66.18473913,0.999320696,87.82454674,NA,NA,CA-Gro,TRUE,Spring,0.086666667
2012,183.786757,0.964900196,187.349,0.554121402,198.362,278.736,0.51959977,287.587,5.770315217,1,4.876521739,363.3811282,1,178.878587,0.997509022,182.4933913,5.180652174,1,4.36098913,109.7216927,1,1.8623475,1,20.52976087,0.979166793,26.10025543,59.03581522,0.978940359,75.07677717,NA,NA,CA-Gro,TRUE,Spring,-2.123333333
2013,93.84820753,0.9846015,273.03,0.64356888,248.732,381.494,0.709023013,337.204,2.726641304,1,1.131141304,322.2029579,1,164.0865652,0.997282783,169.1393152,4.034141304,1,3.040619565,106.921606,1,0.859074457,0.999094261,17.10991087,0.997509217,24.74397065,56.64187935,0.996829913,81.11095217,NA,NA,CA-Gro,TRUE,Spring,-1.593333333
2014,72.3322616,0.824049196,213.293,0.681612185,221.312,262.975,0.763245013,280.288,0.989076087,0.84465563,-0.145228261,306.2134312,0.842617754,164.651087,0.845335272,173.2257826,3.313163043,0.84465563,3.083086957,97.19942277,0.842617754,-0.907492174,0.843976457,14.09328196,0.841711978,19.07298913,56.79138261,0.843070587,75.35236522,NA,NA,CA-Gro,TRUE,Spring,4.513333333
1994,73.645896,0.377038109,59.406,0.42119575,61.149,75.752,0.256622576,77.495,-1.701641304,0.453804207,-1.591445652,NA,0.170063406,183.7126957,0.458333446,185.6006413,2.774467391,0,2.774467391,NA,NA,NA,1,16.42980109,0.384510989,NA,82.00078696,0.386775207,NA,NA,NA,CA-Man,FALSE,Spring,1.166666667
1995,119.8506616,0.795290109,25.672,0.846014543,29.797,40.518,0.823261623,48.309,-2.929597826,0.881340761,-2.796826087,394.7636312,0.807744565,204.3695109,0.868885707,195.8386522,2.781608696,0,2.781608696,116.5348498,0.807291667,NA,1,18.28988261,0.838315163,NA,78.16653913,0.841033054,NA,NA,NA,CA-Man,TRUE,Spring,-1.936666667
1996,49.8431981,0.861639522,69.958,0.87386775,49.885,80.766,0.917763112,70.127,-4.797543478,0.900135859,-4.430565217,394.8439518,0.843070652,206.6298587,0.903305946,198.6417826,2.790717391,0,2.790717391,118.1948938,0.843070652,NA,1,16.4028775,0.895153696,NA,71.76948152,0.899003815,NA,NA,NA,CA-Man,TRUE,Spring,1.776666667
1997,54.0723845,0.690896717,28.941,0.677536522,45.064,46.805,0.576573139,69.658,-4.980413043,0.70040738,-4.34351087,NA,0.563858696,191.9444022,0.703351033,187.1281304,2.247858696,0,2.247858696,NA,NA,NA,1,16.46255163,0.697010793,NA,75.73416739,0.698596098,NA,NA,NA,CA-Man,TRUE,Spring,1.023333333
