"year","GPP_NT_VUT_REF_sum","NEE_VUT_REF_QC_mean","P_F_sum","P_F_QC_mean","P_ERA_sum","P_F_jfmam_sum","P_F_QC_jfmam_mean","P_ERA_jfmam_sum","TA_F_mean","TA_F_QC_mean","TA_ERA_mean","PPFD_IN_mean","PPFD_IN_QC_mean","SW_IN_F_mean","SW_IN_F_QC_mean","SW_IN_ERA_mean","VPD_F_mean","VPD_F_QC_mean","VPD_ERA_mean","NETRAD_mean","NETRAD_QC_mean","G_F_MDS_mean","G_F_MDS_QC_mean","LE_F_MDS_mean","LE_F_MDS_QC_mean","LE_CORR_mean","H_F_MDS_mean","H_F_MDS_QC_mean","H_CORR_mean","SWC_F_MDS_1_mean","SWC_F_MDS_1_QC_mean","SITE_ID","keep_year"
2004,76.23855197,0.938405760869565,83.031,0,83.031,137.636,0,137.636,-0.232315217391305,0.999773695652174,-0.311260869565217,274.348965340152,0.97803442028988,132.517304347826,0.996829717391304,129.509097826087,1.98364130434783,0.999773695652174,1.97619565217391,74.2858047243119,0.983695652173772,1.94103173913044,NA,14.8230960869565,0.99003627173913,21.508932826087,35.5018565217391,0.996603282608696,51.6792652173913,9.47721739130435,0.999773695652174,"FI-Sod",TRUE
2005,72.7718404,0.92346002173913,110.274,0,110.274,174.978,0,174.978,-1.59013043478261,1,-1.85710869565217,285.961044367261,0.963315217391152,138.820152173913,0.997735652173913,129.077945652174,2.0304347826087,1,1.80463043478261,NA,NA,1.01710402173913,NA,16.3931735869565,0.951086945652174,NA,32.4952054347826,0.985507097826087,NA,15.5305434782609,1,"FI-Sod",TRUE
2006,91.5246109,0.976449315217391,99.688,0,99.688,151.17,0,151.17,-0.908586956521739,1,-1.63728260869565,NA,0,133.13775,0.998867826086956,128.681358695652,2.40091304347826,1,2.08922826086957,NA,NA,1.71090588043478,NA,15.2476684782609,0.99252725,10.853546923913,49.6661565217391,0.995471097826087,29.2121910869565,6.16173913043478,1,"FI-Sod",TRUE
2007,69.7414769,0.9719205,127.446,0,127.446,194.335,0,194.335,0.540065217391304,1,0.773467391304348,NA,0,130.582163043478,1,120.943847826087,2.14158695652174,1,2.08444565217391,NA,NA,2.21208250326087,NA,17.762732826087,0.989356836956522,11.9405360869565,46.7054489130435,0.994338597826087,29.078367826087,8.4896847826087,1,"FI-Sod",TRUE
2008,54.29063086,0.935008847826087,88.983,1,98.831,150.577,0.773574578947368,163.528,-1.98821739130435,1,-2.37271739130435,326.499297809978,0.797554347825913,142.050413043478,0.998414956521739,128.98677173913,2.01763043478261,1,1.87092391304348,57.213740930825,0.998414855072576,0.644918282608696,NA,15.8782870652174,0.960371315217391,12.0084602173913,64.7793565217391,0.982789826086957,44.6311108695652,13.6360543478261,0.932970923913043,"FI-Sod",TRUE
2009,78.1397665,0.947010793478261,81.599,1,83.95,112.089,1,129.774,0.218836956521739,0.999547130434783,-0.603706521739131,NA,0.24954710144912,146.105413043478,1,135.081304347826,2.37109782608696,0.999547130434783,2.04545652173913,NA,NA,-2.88518282608696,NA,18.6328957608696,0.982336956521739,12.9463651086957,57.984427173913,0.988224586956522,32.782302173913,6.55894565217391,0.564991086956522,"FI-Sod",TRUE
2010,70.130849,0.874320782608696,136.815,1,120.01,177.006,1,170.287,-0.192173913043478,0.969655717391304,-0.758847826086957,NA,0.66191123188413,139.50672826087,0.987318978260869,124.994141304348,2.27676086956522,0.969655717391304,2.05372826086957,NA,NA,-2.8855197826087,NA,21.7278847826087,0.899003293478261,14.8000632608696,61.8640967391304,0.967617869565218,37.4273726086956,16.2274673913043,0.692708391304348,"FI-Sod",TRUE
2011,89.1566806,0.950633815217391,103.099,1,105.954,144.908,1,160.549,1.17588043478261,1,0.375467391304348,293.07825797075,0.99841485507237,139.656032608696,0.999547130434783,128.258782608696,2.38038043478261,1,2.07483695652174,51.1308096284321,0.998414855072446,-2.88591065217391,NA,20.609675326087,0.982563652173913,NA,62.413402173913,0.991621315217391,NA,13.1091195652174,0.696331489130435,"FI-Sod",TRUE
2012,67.0649814,0.91236397826087,110.126,1,129.865,173.226,1,185.118,-0.309369565217392,1,-0.854782608695652,294.032268243511,0.999094202898783,142.155510869565,0.996376782608696,126.959413043478,2.12026086956522,1,1.95403260869565,53.4592686672605,0.999547101449109,-2.88591065217391,NA,18.710582826087,0.94655797826087,NA,63.433897826087,0.971920010869565,NA,15.29475,0.880434684782609,"FI-Sod",TRUE
2013,91.3366134,0.911911239130435,55.888,1,71.613,105.399,1,137.586,-1.2516847826087,1,-1.63721739130435,304.89507962438,0.999094202898348,152.120239130435,0.996603141304348,140.761434782609,3.03564130434783,1,2.78322826086957,56.5082292629728,0.999547101449109,-2.88518282608696,NA,14.538505326087,0.973732032608696,NA,65.7227445652174,0.985054369565217,NA,16.0712391304348,0.655797369565217,"FI-Sod",TRUE
2014,65.7799374,0.918931521739131,116.388,1,110.639,177.393,1,167.051,0.435771739130435,0.996376706521739,0.0534239130434783,280.641600364696,0.920969202898294,138.903206521739,0.993206619565217,132.223989130435,2.3518152173913,0.996376706521739,2.23530434782609,51.7474835880476,0.920516304347739,-2.8855197826087,NA,18.780877173913,0.914628847826087,NA,37.9830039130435,0.940670184782609,NA,16.6282282608696,0.996376706521739,"FI-Sod",TRUE
2016,83.3532907,0.99818852173913,98.365,1,74.039,159.785,1,146.739,1.06035869565217,1,0.996760869565218,244.973155349457,0.996376811594203,120.279467391304,0.99818852173913,122.460413043478,2.17313043478261,0,2.17313043478261,52.1303835781313,0.998641304347826,-0.341254673913043,1,10.9476351086957,1,13.4389585869565,35.8232336956522,1,38.8629116304348,15.1594891304348,1,"FI-Var",TRUE
2017,7.9656274,0.99864152173913,74.285,1,90.166,118.652,1,136.428,-3.14838043478261,1,-2.71815217391304,247.180693059571,0.999320652173913,117.86175,1,128.6245,1.40009782608696,0,1.40009782608696,50.5019642599032,0.96286231884058,-0.889388695652174,1,8.25793304347826,1,7.61400891304348,47.520925,1,43.5199765217391,13.3962608695652,1,"FI-Var",TRUE
2018,76.666411,0.972826347826087,98.067,0.998641195652174,81.4,144.669,0.999172119205298,120.284,-1.56676086956522,1,-1.14295652173913,263.853967703897,0.996376811594203,128.527989130435,0.996150271739131,127.406717391304,2.238,1,2.26746739130435,54.5917783347092,0.954936594202898,0.899075652173913,1,11.9246310869565,1,11.5544702391304,46.0256260869565,1,42.1633429347826,13.5711630434783,1,"FI-Var",TRUE
2019,63.6482053,0.747282510869565,103.887,1,123.424,181.551,0.999862039735099,199.335,-1.27247826086957,1,-0.957836956521739,237.461404159992,0.993885869565217,118.148119565217,0.997509217391304,116.574934782609,1.632,1,1.75302173913044,50.1862115878032,0.909420289855072,0.593140869565217,0.990941934782609,9.06051630434783,0.999320695652174,7.72724948913043,46.2595119565217,0.999773565217391,38.5980593478261,13.4582717391304,0.990941934782609,"FI-Var",TRUE
2020,51.0974923,0.976222945652174,91.9,1,116.638,169.608,1,195.119,-2.03172826086957,0.995923836956522,-1.68033695652174,268.291860052083,0.989130434782609,129.50552173913,0.995470967391304,130.344,1.79044565217391,0.995923836956522,1.71751086956522,53.4853804800725,1,-0.932431402173913,1,8.87858673913044,1,8.49149495652174,49.6238630434783,1,45.9263217391304,19.91925,1,"FI-Var",TRUE
2014,556.31845,0,256.634,0.719429532608696,262.927,682.494,0.826710894039735,593.055,12.5818260869565,0.868206554347826,13.0403586956522,NA,0,197.435217391304,0.869791597826087,197.313195652174,4.11904347826087,0.868206554347826,4.38590217391304,127.202511461761,0.840126811594203,1.62207434782609,0,120.104586956522,0,134.677815217391,41.8376836956522,0,46.8565554347826,NA,NA,"FR-Bil",FALSE
2015,674.15834,0.970788184782609,122.417,0.998414826086957,183.455,355.612,0.991169907284768,370.802,13.2484456521739,1,13.3758695652174,507.295757327308,0.680480072463768,183.006163043478,1,185.887032608696,4.94072826086957,1,4.50311956521739,120.479876222768,0.998188405797102,2.11648813043478,1,48.2705201086957,0.999773565217391,53.0421964130435,47.727102173913,1,53.3650195652174,NA,NA,"FR-Bil",TRUE
2016,578.82687,0.975996108695652,251.389,0.997282717391304,268.944,657.155,0.994380546052632,660.738,11.998152173913,1,12.2726413043478,357.932414457212,0.981884057971015,185.55175,1,187.239695652174,4.32742391304348,1,3.86405434782609,122.132428576262,0.999094202898551,2.13204566304348,1,53.1073217391304,0.999773565217391,66.4131282608696,43.1795347826087,1,53.9223989130435,29.6169565217391,1,"FR-Bil",TRUE
2017,500.98546,0.949501760869565,207.507,0.680253858695652,232.465,350.082,0.804635940397351,360.715,14.0965543478261,1,13.9967717391304,437.270885313338,0.844655797101449,208.463467391304,0.930027282608696,211.543358695652,5.65816304347826,1,5.531,134.536165963988,0.917798913043478,3.06258097826087,1,62.2155815217391,0.998414891304348,74.1429239130435,49.3107043478261,0.998415086956522,56.8512076086957,21.0577282608696,1,"FR-Bil",TRUE
2018,615.05568,0.988224728260869,333.608,0.995923836956522,377.55,611.101,0.996826708609272,595.979,12.5338152173913,0.999773565217391,13.0577282608696,418.874007403423,0.878170289855073,178.138239130435,1,184.846380434783,3.38052173913043,0.999773565217391,3.84255434782609,116.903038051056,0.998188405797101,3.061463,1,52.7747152173913,0.999547130434783,68.9514260869565,32.9733443478261,0.999320826086956,41.6966777173913,31.2537608695652,1,"FR-Bil",TRUE
2019,566.20626,0.989130391304348,192.186,0.998188391304348,219.011,370.806,0.998896238410596,345.39,13.3504239130435,1,12.7878043478261,382.940221539813,0.996376811594203,200.66852173913,0.999320695652174,199.597673913043,5.18490217391304,1,4.65783695652174,127.276250896109,0.99705615942029,2.22032805434783,1,66.0731434782609,0.999773565217391,73.4512,47.9696097826087,0.999547130434783,52.9237576086957,31.5992717391304,1,"FR-Bil",TRUE
2020,589.13528,0.992527119565217,393.198,1,390.908,529.209,1,531.222,14.0787282608696,1,14.3933913043478,351.821988122284,0.999773550724638,199.079489130435,1,194.346054347826,5.26439130434783,1,4.9838152173913,124.874607771573,0.999773550724638,4.2877395923913,1,79.8883282608696,0.999094260869565,77.3296489130435,44.1366934782609,0.999773695652174,43.278072826087,35.1984239130435,1,"FR-Bil",TRUE
2008,565.6989,0.986866043478261,260.502,0.996829576086957,211.241,312.482,0.995613907894737,334.26,11.6214456521739,0.999320695652174,12.1421630434783,NA,0.511322463768116,211.063141304348,1,222.520054347826,5.55303260869565,0.999320695652174,6.38465217391304,119.64909110337,0.993432971014493,NA,NA,57.1021391304348,NA,NA,48.2930413043478,NA,NA,NA,NA,"FR-FBn",TRUE
2009,593.14719,0.965579760869565,151.455,1,199.802,282.566,0.941225185430464,343.717,12.9446195652174,1,12.6763043478261,438.138783358832,0.919157608695652,221.563217391304,1,235.043684782609,7.0025,1,5.91986956521739,122.157583786232,1,NA,NA,56.9535391304348,NA,NA,50.4442902173913,NA,NA,NA,NA,"FR-FBn",TRUE
2010,532.14516,0.946557880434783,148.376,1,164.522,302.923,1,355.088,11.2762826086957,1,11.4750326086957,NA,0,212.801065217391,1,226.209467391304,5.41151086956522,1,5.1789347826087,119.036908967391,1,NA,NA,52.8965902173913,NA,NA,58.2139684782609,NA,NA,NA,NA,"FR-FBn",TRUE
2011,587.59681,0.96897622826087,96.946,1,124.714,172.77,0.999862039735099,212.957,13.5351304347826,1,13.1175652173913,NA,0,238.145869565217,1,237.120880434783,7.4571847826087,1,6.2328152173913,133.139388586957,1,NA,NA,49.6905032608696,NA,NA,71.2869793478261,NA,NA,NA,NA,"FR-FBn",TRUE
2012,551.40929,0.819746391304348,192.252,1,154.052,207.306,1,192.542,12.5461956521739,1,12.7989565217391,NA,0,229.989913043478,1,236.884010869565,6.15813043478261,1,6.6138152173913,129.525020380435,1,NA,NA,40.9863086956522,NA,NA,72.1814739130435,NA,NA,NA,NA,"FR-FBn",TRUE
2013,495.92836,0.944066934782609,218.35,1,283.468,285.824,0.977924854304636,391.497,10.8846086956522,1,11.2736630434783,NA,0,209.396489130435,1,213.664608695652,4.79104347826087,1,4.97439130434783,120.878700181159,1,NA,NA,54.7393065217391,NA,NA,56.4115869565217,NA,NA,NA,NA,"FR-FBn",TRUE
2014,652.41419,0.964673913043478,81.216,1,72.609,467.621,1,411.448,12.836347826087,1,12.7743586956522,443.559553894928,1,231.624652173913,1,236.763434782609,6.15325,1,6.40944565217391,141.79680932971,1,NA,NA,52.085322826087,NA,NA,81.5398,NA,NA,NA,NA,"FR-FBn",TRUE
2015,631.70312,0.91983702173913,95.006,1,116.074,260,1,294.893,13.0691956521739,1,12.8553152173913,437.042379981884,1,231.436663043478,1,232.614815217391,6.52159782608696,1,6.4155652173913,141.815362318841,1,NA,NA,48.7172326086956,NA,NA,68.2440804347826,NA,NA,NA,NA,"FR-FBn",TRUE
2016,583.56004,0.983922119565217,82.182,1,96.86,191.384,1,215.823,11.8043695652174,1,12.4643586956522,424.013585029294,0.999320652173913,227.920413043478,1,233.86052173913,5.6945,1,7.02890217391304,138.975276268116,1,NA,NA,44.7962315217391,NA,NA,75.5560543478261,NA,NA,NA,NA,"FR-FBn",TRUE
2017,533.78675,0.305027043478261,151.173,1,157.628,229.573,1,235.901,13.46375,1,13.2700108695652,451.527570199275,1,235.587869565217,1,240.001576086957,6.66738043478261,1,6.75169565217391,142.451490036232,1,NA,NA,55.6305782608696,NA,NA,66.5146065217391,NA,NA,NA,NA,"FR-FBn",FALSE
2018,659.13402,0.836729836956522,296.201,1,331.633,392.412,1,503.699,12.5129891304348,1,12.8144239130435,355.91386960639,0.999094202898551,192.60652173913,0.997962086956522,213.624695652174,4.61666304347826,1,4.98416304347826,118.890275815217,0.999320652173913,NA,NA,53.5704565217391,NA,NA,50.8030880434783,NA,NA,NA,NA,"FR-FBn",TRUE
2019,660.44435,0.97577002173913,80.611,1,123.194,109.386,1,181.955,11.863347826087,1,12.0844456521739,450.784780344203,1,232.095173913043,1,236.166804347826,6.03763043478261,1,6.46715217391304,137.251476449275,1,NA,NA,49.6838902173913,NA,NA,78.7542934782609,NA,NA,NA,NA,"FR-FBn",TRUE
2020,721.94789,0.941349434782609,NA,NA,NA,NA,NA,NA,13.1599891304348,1,NA,424.529642210145,1,227.839065217391,1,NA,5.98004347826087,1,NA,140.335826539855,1,NA,NA,43.7688869565217,NA,NA,72.1026369565217,NA,NA,NA,NA,"FR-FBn",TRUE
2005,402.462502,0.888586880434783,174.064,0.896739,152.827,256.749,0.546357536423841,235.512,10.7350326086957,0.899909423913044,10.7298804347826,NA,0.210824275362319,163.346543478261,0.884510880434783,174.021391304348,4.243,0.899909423913044,3.49152173913044,103.703316881403,0.891304347826087,NA,NA,41.7317,NA,NA,38.4965630434783,NA,NA,NA,NA,"FR-Fon",TRUE
2006,367.168594,0.991168445652174,178.266,1,186.094,283.015,0.999862039735099,275.54,9.88107608695652,1,10.1705326086957,NA,0.393795289855072,154.601173913043,0.991168706521739,165.089793478261,3.68191304347826,1,3.27055434782609,85.8426841032609,1,NA,NA,38.8937173913043,NA,NA,26.3213434782609,NA,NA,NA,NA,"FR-Fon",TRUE
2007,562.934912,0.982789706521739,151.043,1,154.673,264.319,0.999862039735099,285.983,12.0332717391304,1,12.0847173913043,NA,0.393342391304348,183.193293478261,0.998867826086956,185.732456521739,4.57870652173913,1,3.97315217391304,95.734791576087,1,NA,NA,51.5144489130435,NA,NA,33.8231815217391,NA,NA,NA,NA,"FR-Fon",TRUE
2008,357.925553,0.99048927173913,246.641,1,277.575,365.53,0.999862947368421,390.943,10.510402173913,1,10.7690652173913,NA,0.383378623188406,163.225956521739,1,172.28627173913,3.86633695652174,1,3.49051086956522,91.1096222826087,1,NA,NA,49.4314967391304,NA,NA,32.1840521739131,NA,NA,NA,NA,"FR-Fon",TRUE
2009,456.566657,0.985054565217391,161.183,1,178.762,242.595,0.999862039735099,265.1,11.10375,1,11.2348260869565,NA,0.392663043478261,170.502315217391,0.999320760869565,173.032880434783,3.86557608695652,1,3.54709782608696,89.0924114583333,1,NA,NA,46.0081467391304,NA,NA,33.4794239130435,NA,NA,NA,NA,"FR-Fon",TRUE
2010,368.408211,0.983695902173913,84.235,1,106.998,187.36,0.999862039735099,199.261,9.99734782608696,1,10.1879565217391,NA,0.39356884057971,182.092684782609,0.994791532608696,183.259684782609,4.34051086956522,1,4.28254347826087,94.3865985054348,1,NA,NA,43.6163141304348,NA,NA,48.6630282608696,NA,NA,NA,NA,"FR-Fon",TRUE
2011,594.749213,0.968976489130435,53.404,1,50.643,138.667,0.999862039735099,131.664,12.5799565217391,1,12.501097826087,NA,0.393795289855072,207.009945652174,0.999547130434783,205.392369565217,5.68535869565217,1,5.4273152173913,105.350846693841,1,NA,NA,51.6577804347826,NA,NA,46.0553467391304,NA,NA,NA,NA,"FR-Fon",TRUE
2012,320.720521,0.985054369565217,167.449,1,193.404,228.541,0.999862947368421,255.956,11.2271847826087,1,11.1096086956522,NA,0.394474637681159,169.510173913044,0.997735652173913,179.876967391304,3.7775,1,3.79863043478261,91.6518639492754,1,NA,NA,41.9458804347826,NA,NA,41.3960663043478,NA,NA,NA,NA,"FR-Fon",TRUE
2013,265.189548,0.990036206521739,180.329,1,193.335,290.477,0.999862039735099,324.537,9.1325,1,8.90345652173913,NA,0.376358695652174,150.894239130435,0.998414891304348,155.40402173913,2.94747826086957,1,3.07327173913043,97.7144876674819,1,NA,NA,29.4604641304348,NA,NA,41.6759260869565,NA,NA,NA,NA,"FR-Fon",TRUE
2014,246.631818,0,134.633,0,134.633,279.647,0,279.647,11.9452934782609,1,11.2602391304348,NA,0.391983695652174,183.774336956522,1,186.793815217391,3.73944565217391,1,3.97047826086957,113.075353236313,1,NA,NA,48.0760891304348,NA,NA,45.9880260869565,NA,NA,NA,NA,"FR-Fon",FALSE
2015,509.889188,0.990715510869565,151.542,0,151.542,261.315,0,261.315,11.0452934782609,1,10.9000543478261,NA,0.393795289855072,183.518586956522,1,173.218619565217,4.55664130434783,1,3.80827173913043,114.437048682381,0.999547101449275,NA,NA,47.3157565217391,NA,NA,42.9114717391304,NA,NA,NA,NA,"FR-Fon",TRUE
2016,339.39253,0.984148565217391,339.312,0,339.312,479.732,0,479.732,9.81405434782609,1,9.91126086956522,NA,0.395153985507246,157.31072826087,1,165.234706521739,3.48547826086957,1,3.03367391304348,100.092458071376,0.998867753623188,NA,NA,42.2310163043478,NA,NA,36.6257586956522,NA,NA,NA,NA,"FR-Fon",TRUE
2017,401.596553,0.990715173913044,140.473,1,146.91,218.647,1,233.655,11.8307065217391,1,11.6559891304348,NA,0.38768115942029,187.702423913043,0.999094130434783,185.534380434783,4.88560869565217,1,4.20546739130435,114.655541831809,0.999094202898551,NA,NA,47.0793836956522,NA,NA,43.9713097826087,NA,NA,NA,NA,"FR-Fon",TRUE
2018,664.22731,0.979619532608696,188.493,1,196.883,328.725,1,386.113,11.8542608695652,1,11.756152173913,NA,0.393795289855072,181.610391304348,1,178.027152173913,4.84639130434783,1,4.08308695652174,113.508819462806,0.999547101449275,NA,NA,52.1389652173913,NA,NA,40.7229880434783,NA,NA,NA,NA,"FR-Fon",TRUE
2019,438.03188,0.952219326086957,175.874,0.999773565217391,159.629,258.908,0.999862039735099,238.144,11.1247391304348,1,10.7854347826087,NA,0.38179347826087,187.491652173913,0.998641260869565,183.32322826087,5.09739130434783,1,3.9460652173913,NA,NA,NA,NA,47.873427173913,NA,NA,45.6001815217391,NA,NA,NA,NA,"FR-Fon",TRUE
2020,591.337808,0.973052597826087,136.414,0.998867826086956,132.29,267.898,0.999177684210526,269.367,12.3968804347826,1,12.1893152173913,NA,0.395153985507246,216.952891304348,1,201.911695652174,6.19357608695652,1,5.26294565217391,127.75052498791,1,NA,NA,58.5712369565217,NA,NA,44.0526086956522,NA,NA,NA,NA,"FR-Fon",TRUE
2014,493.99181,0.989356891304348,144.393,1,153.549,281.271,0.999724079470199,299.916,10.890902173913,1,10.8218913043478,564.17157876056,0.628849637681159,195.010282608696,1,194.535576086957,4.83486956521739,1,4.54996739130435,105.331709057971,1,2.55093330434783,1,37.0326423913043,0.999773565217391,50.194425,37.0770510869565,0.999547130434783,52.5998684782609,29.2093586956522,1,"FR-Hes",TRUE
2015,368.4533148,0.985054706521739,186.608,1,189.677,323.397,0.999862039735099,344.579,10.0988913043478,1,9.98159782608696,545.665037618154,0.626585144927536,192.066923913043,1,185.30897826087,4.68728260869565,1,4.46676086956522,104.75921306516,0.999773550724638,2.67686570652174,1,33.3405913043478,0.999547130434783,49.2256282608696,33.2744880434783,0.999773695652174,52.9850423913043,29.3880217391304,1,"FR-Hes",TRUE
2016,316.108493,0.985733739130435,345.181,1,299.632,540.053,0.999588842105263,515.375,8.81736956521739,1,8.82180434782609,451.813235210506,0.625679347826087,161.106326086957,0.999094260869565,173.285456521739,3.32714130434783,1,3.35213043478261,91.7975857789855,1,1.96117386956522,1,23.6733161956522,0.998867956521739,39.87585,28.384227173913,0.999320695652174,50.0019804347826,30.3244347826087,1,"FR-Hes",TRUE
2017,310.937646,0.97984597826087,142.208,0.999547130434783,169.936,271.835,0.999724079470199,293.557,10.8659130434783,1,10.7535543478261,535.645441115365,0.626132246376812,190.912554347826,1,191.817532608696,5.1790652173913,1,4.73331521739131,105.762625249094,1,3.36142391304348,1,30.0430369565217,0.997056413043478,46.1358673913043,35.9676782608696,0.999094391304348,56.3987836956522,27.2087173913044,1,"FR-Hes",TRUE
2018,499.1708072,0.984827934782609,185.613,1,201.22,391.409,1,410.623,11.0646847826087,1,11.0640760869565,NA,0.442481884057971,181.334195652174,1,191.582010869565,4.99457608695652,1,4.71795652173913,101.675412568898,0.999773550724638,3.24591576086957,1,43.1796065217391,0.997735456521739,56.4215043478261,31.2634456521739,0.999094195652174,41.9405293478261,25.6568152173913,1,"FR-Hes",TRUE
2019,402.143013,0.987545347826087,206.406,1,245.7,306.403,1,354.158,9.56163043478261,1,9.52790217391304,506.9500858704,0.619565217391304,179.019847826087,1,179.264684782609,4.49591304347826,1,4.06955434782609,96.8028103713768,1,1.48283782391304,1,35.1054739130435,0.998867760869565,48.121402173913,34.491347826087,0.999547260869565,47.1954869565217,26.4145760869565,1,"FR-Hes",TRUE
2020,567.633994,0.946331195652174,140.997,1,151.773,349.549,0.985471572368421,342.688,11.010597826087,1,10.9424347826087,603.114948800306,0.629528985507246,216.203586956522,1,212.500641304348,6.42678260869565,1,5.80066304347826,115.47068754529,1,1.6016922826087,1,45.6508782608696,0.964220945652174,61.3977717391304,36.9100217391304,0.962183163043478,52.2686141304348,24.2576847826087,1,"FR-Hes",TRUE
2000,348.4289,0,221.577,1,216.459,283.798,0.999588907894737,257.545,12.471347826087,1,12.7223260869565,373.979706295152,1,194.169434782609,1,208.120413043478,5.99632608695652,1,5.63939130434783,105.692223248018,0.99660326086963,NA,1,62.5138673913043,0,NA,56.6847967391304,0,NA,NA,NA,"FR-Pue",FALSE
2001,495.90681,0.947010739130435,195.31,0.986186630434783,258.178,429.501,0.991583907284768,450.687,12.9965108695652,0.984601521739131,13.2104565217391,368.359491944717,0.977355072463663,188.990586956522,0.988224673913043,199.3805,5.95546739130435,0.984601521739131,5.4883152173913,103.526578657516,0.977581521739,NA,1,42.6278293478261,0.982563402173913,NA,31.9888823913043,0.981430967391304,NA,NA,NA,"FR-Pue",TRUE
2002,484.44971,0.948596076086957,186.601,0.975317173913044,220.659,280.595,0.984961456953642,315.079,12.6357608695652,0.977355217391304,12.7551086956522,379.843488978337,0.966259057970935,192.470163043478,0.978260760869565,200.491760869565,6.26717391304348,0.977355217391304,6.02383695652174,110.922962438373,0.966032608695489,NA,1,44.9561,0.976675847826087,NA,34.6573195652174,0.975770043478261,NA,NA,NA,"FR-Pue",TRUE
2003,474.17427,0.882019902173913,184.006,1,158.16,355.607,1,298.077,12.5423804347826,1,13.143,370.853828765935,0.999320652173794,191.252684782609,1,216.197489130435,5.8411847826087,1,6.08459782608696,114.939972382637,0.998641304348022,NA,1,32.8899891304348,0.995471032608696,48.3941097826087,35.8311141304348,0.993206554347826,52.674297826087,NA,NA,"FR-Pue",TRUE
2004,462.86789,0.945199217391304,309.213,1,297.978,443.417,1,438.506,11.2637065217391,1,11.5499891304348,413.927588315348,0.976449275362359,196.554423913043,0.999773565217391,206.696630434783,5.50511956521739,1,5.46589130434783,109.482782644837,0.956068840579717,NA,1,33.8536054347826,0.985507163043478,48.8685869565217,37.3223760869565,0.998414956521739,53.5050858695652,NA,NA,"FR-Pue",TRUE
2005,406.02559,0.920063543478261,88.383,1,113.392,129.578,1,155.227,11.8315326086957,1,12.3876086956522,429.018091727402,0.998641304347891,226.186304347826,0.998867826086956,218.71472826087,6.02359782608696,1,6.26935869565217,115.775109421665,0.997282608695457,-1.70888893478261,0.0106431195652174,36.7369032608696,0.989130456521739,53.2455152173913,41.3199206521739,0.999773695652174,59.2659923913043,NA,NA,"FR-Pue",TRUE
2006,314.935,0.963315413043478,75.8,1,136.309,346.806,1,400.655,12.6459130434783,1,12.7757826086957,439.35227152962,0.998867753623109,212.983706521739,1,213.925554347826,6.2665652173913,1,6.0104347826087,114.550566485726,0.997735507246239,2.10513386956522,1,30.4222456521739,0.998867760869565,45.2812206521739,47.0093880434783,0.997961956521739,68.2936010869565,NA,NA,"FR-Pue",TRUE
2007,488.01484,0.948822358695652,171.402,1,239.18,252.207,1,351.217,13.5525760869565,1,13.6298804347826,401.576530828957,0.975769927536076,206.851423913043,1,205.929293478261,6.13326086956522,1,5.90342391304348,111.164619758827,0.997509057970924,1.30715695652174,1,54.7136532608696,0.999773695652174,70.919025,31.1778586956522,0.999547260869565,39.7602826086957,NA,NA,"FR-Pue",TRUE
2008,404.82218,0.975317130434783,243.8,1,365.031,438.823,1,573.112,11.9369565217391,1,12.0172282608696,359.043521098098,0.999547101449109,186.136347826087,1,189.976380434783,5.10497826086957,1,5.03425,96.9176746381674,0.998188405797033,0.689786086956522,1,40.0116184782609,0.999094195652174,63.3639413043478,22.2851318478261,0.998414760869565,33.6355955434783,NA,NA,"FR-Pue",TRUE
2009,454.5413,0.963994619565217,284.232,1,209.83,478.095,1,403.222,13.221597826087,1,13.1754347826087,391.560379572391,0.981431159420283,201.356532608696,1,208.53902173913,6.02527173913044,1,6.12638043478261,104.124681098712,0.996829710145054,1.91551389130435,1,47.34095,0.997735586956522,64.3234630434783,28.3785391304348,0.996829913043478,39.1797423913043,NA,NA,"FR-Pue",TRUE
2010,410.31052,0.877264576086957,215.171,1,251.31,514.771,1,518.669,11.7524239130435,1,11.7188586956522,NA,0,204.117880434783,1,200.638565217391,5.1965652173913,1,5.35139130434783,111.048145293508,0.995244565217457,1.88229832608696,1,38.7572880434783,0.916666608695652,56.8695913043478,38.2746,0.920516336956522,56.0547413043478,NA,NA,"FR-Pue",TRUE
2011,433.8513,0.937726282608696,276.605,1,263.112,350.413,1,350.224,13.8583586956522,1,13.9285652173913,414.667961238652,0.999094202898446,219.415934782609,1,223.751358695652,6.52642391304348,1,6.82997826086956,118.957724476476,0.985960144927576,2.20687807608696,1,32.9832663043478,0.999320695652174,48.9721826086957,42.4847673913044,0.997735586956522,62.924175,NA,NA,"FR-Pue",TRUE
2012,399.8,0.853260847826087,204.446,1,211.309,211.7,1,224.84,12.9994239130435,1,13.09,388.609144560598,0.977581521738968,200.346554347826,1,209.220858695652,5.71123913043478,1,6.28710869565217,NA,NA,NA,0.646739130434783,30.207972826087,0.908514434782609,45.2478619565217,43.4472043478261,0.906476586956522,65.2170326086957,NA,NA,"FR-Pue",TRUE
2013,268.46871,0.978261184782609,471.991,1,371.788,563.38,1,478.223,11.0867717391304,1,11.1814565217391,403.946754987543,0.888134057970826,187.21272826087,1,185.425989130435,4.3575652173913,1,4.76232608695652,103.736855196302,0.953124999999935,NA,1,27.1177293478261,0.997282782608696,40.4080804347826,29.9131913043478,0.996376706521739,44.5731532608696,NA,NA,"FR-Pue",TRUE
