"year","GPP_NT_VUT_REF_sum","NEE_VUT_REF_QC_mean","P_F_sum","P_F_QC_mean","P_ERA_sum","TA_F_mean","TA_F_QC_mean","TA_ERA_mean","PPFD_IN_mean","PPFD_IN_QC_mean","SW_IN_F_mean","SW_IN_F_QC_mean","SW_IN_ERA_mean","VPD_F_mean","VPD_F_QC_mean","VPD_ERA_mean","NETRAD_mean","NETRAD_QC_mean","G_F_MDS_mean","G_F_MDS_QC_mean","LE_F_MDS_mean","LE_F_MDS_QC_mean","LE_CORR_mean","H_F_MDS_mean","H_F_MDS_QC_mean","H_CORR_mean","SWC_F_MDS_1_mean","SWC_F_MDS_1_QC_mean","SITE_ID","keep_year"
2019,1066.60325,0.875452782608696,285.321,1,210.948,19.6755543478261,1,18.0648695652174,536.856078691095,1,260.910782608696,1,245.679076086957,8.5678152173913,1,7.24353260869565,NA,NA,NA,NA,105.82712826087,NA,NA,50.4345358695652,NA,NA,22.4664673913043,0,"CH-Lae",TRUE
2020,941.11776,0.820199152173913,NA,NA,NA,18.373,1,NA,501.113456202446,1,235.05527173913,0.99818852173913,NA,7.28423913043478,1,NA,NA,NA,NA,NA,97.1728913043478,NA,NA,58.9107108695652,NA,NA,25.6088260869565,1,"CH-Lae",TRUE
2002,966.48197,0.665534391304348,308.364,1,429.462,17.6699239130435,1,17.3653152173913,NA,0,223.910597826087,1,210.11477173913,5.93458695652174,1,5.18792391304348,NA,NA,NA,1,93.2823793478261,0.773550782608696,NA,6.80757130434783,0.777853380434783,NA,32.6969565217391,0.990262717391304,"CH-Oe1",TRUE
2003,570.73626,0.848052554347826,193.372,1,212.43,21.3526739130435,1,20.7645543478261,497.193586975935,0.997961956521663,258.712891304348,1,248.502673913043,11.2073586956522,1,9.42069565217391,128.035421024554,0.999547101449109,NA,1,85.491897826087,0.99660347826087,NA,25.6905684782609,0.997282782608696,NA,15.5861086956522,1,"CH-Oe1",TRUE
2004,927.85863,0.881793282608696,320.574,1,375.793,17.2087934782609,1,16.9721630434783,415.990003766011,0.998867753623239,216.020391304348,1,217.285260869565,5.07934782608696,1,5.39126086956522,116.089309454098,1,NA,1,93.4726858695652,0.98845122826087,NA,5.49435826086957,0.992753880434783,NA,31.8618586956522,1,"CH-Oe1",TRUE
2005,814.55161,0.925045239130435,248.298,1,341.93,17.5233695652174,1,17.0970434782609,421.29103331,0.976902173913196,226.934608695652,0.999320760869565,216.902663043478,5.85294565217391,1,5.75571739130435,117.568171834508,0.998641304347891,NA,1,93.648772826087,0.983922195652174,NA,9.62928717391304,0.996376913043478,NA,27.4402391304348,1,"CH-Oe1",TRUE
2006,751.44164,0.920969239130435,423.296,1,304.461,17.9246413043478,0.997056347826087,17.8956630434783,NA,0,230.347293478261,0.998414956521739,226.789586956522,5.52448913043478,0.997056347826087,6.58197826086957,117.029117800934,0.994112318840435,NA,1,94.1484163043478,0.967844108695652,NA,9.71511152173913,0.967164869565217,NA,31.9494891304348,0.99818852173913,"CH-Oe1",TRUE
2007,870.72066,0.935009065217391,487.069,1,519.737,16.9944673913043,1,16.7912826086956,NA,0,212.020532608696,1,202.665282608696,4.84569565217391,1,4.7116847826087,114.130578390279,0.998867753623109,NA,1,81.661377173913,0.995697739130435,NA,6.68789054347826,0.999320695652174,NA,44.1865108695652,1,"CH-Oe1",TRUE
2008,792.75206,0.926177380434783,310.76,1,323.647,17.99325,1,17.2091304347826,NA,0,223.859445652174,1,208.42072826087,6.44007608695652,1,5.15953260869565,120.963623828554,0.999094202898576,NA,1,72.1081532608696,0.995471043478261,NA,9.35565608695652,0.998867891304348,NA,36.4432065217391,0.995470967391304,"CH-Oe1",FALSE
2004,789.96565,0.949501586956522,421.109,1,385.019,16.3633804347826,1,14.3820869565217,NA,0.432065217391304,189.7855,0.97418475,189.58325,3.5119347826087,0.999320760869565,3.98253260869565,127.728140887523,0.958106884057971,NA,NA,27.917475,0.992300684782609,NA,54.6732989130435,0.997056086956522,NA,NA,NA,"CZ-BK1",TRUE
2005,695.59987,0.984828010869565,623.119,0.846693804347826,474.396,14.2918369565217,0.999773565217391,14.2786630434783,329.128280464276,0.843297101449275,184.470445652174,0.994112358695652,186.591836956522,4.73436956521739,0.392663163043478,3.96742391304348,113.064970650916,0.91304347826087,NA,NA,29.9077945652174,0.995697543478261,NA,40.1312086956522,0.997735717391304,NA,NA,NA,"CZ-BK1",TRUE
2006,602.83412,0.863677445652174,508.787,0.917798782608696,397.727,16.3826086956522,0.920516336956522,15.4218586956522,390.916578772507,0.911458333333333,205.028217391304,0.921195641304348,204.36277173913,6.47916304347826,0.920516336956522,5.01652173913043,NA,NA,NA,NA,35.1004913043478,0.965353228260869,NA,59.9254043478261,0.98505422826087,NA,NA,NA,"CZ-BK1",TRUE
2007,833.50087,0.973732163043478,428.839,1,358.046,16.6588804347826,1,15.8191739130435,395.105409274544,0.977355072463768,201.15702173913,0.991847673913044,203.027576086957,5.67954347826087,1,5.24373913043478,139.883079837458,0.951766304347826,NA,NA,46.3039630434783,0.999547130434783,NA,50.6108923913044,0.999547260869565,NA,NA,NA,"CZ-BK1",TRUE
2008,912.50937,0.942708739130435,488.871,0.982563510869565,430.874,15.9478804347826,0.98890402173913,15.2985217391304,409.716322982109,0.859148550724638,206.304782608696,0.986866108695652,199.116293478261,4.78194565217391,0.98890402173913,4.74639130434783,124.642058543009,0.982563405797102,NA,NA,51.6102054347826,0.981431043478261,NA,40.6901358695652,0.999773565217391,NA,NA,NA,"CZ-BK1",TRUE
2009,885.27226,0.911684673913043,310.597,0.947010891304348,385.076,16.0489673913043,0.949049141304348,15.0863043478261,386.934197486408,0.939085144927536,193.945543478261,0.951087184782609,198.648554347826,5.16695652173913,0.949049141304348,4.37242391304348,133.284739552304,0.944972826086957,NA,NA,56.621325,0.998867826086956,NA,44.1846336956522,0.998188586956522,NA,NA,NA,"CZ-BK1",TRUE
2010,849.98802,0.938858467391304,490.424,1,503.98,15.7213152173913,1,15.6838586956522,355.43759057971,1,182.636467391304,0.998188456521739,191.042163043478,3.95280434782609,1,4.74476086956522,131.777026721014,1,NA,NA,53.8529576086957,0.993659152173913,NA,37.9618706521739,0.993206413043478,NA,24.3351630434783,1,"CZ-BK1",TRUE
2011,905.80023,0.95584252173913,472.922,0.871829402173913,541.107,14.9232391304348,0.967844239130435,15.1246195652174,320.233724613966,0.944746376811594,178.608619565217,0.969655717391304,186.237,3.90940217391304,0.967844239130435,4.02066304347826,128.222992188188,0.916213768115942,NA,NA,38.1358119565217,0.986639673913043,NA,29.4282010869565,0.999547260869565,NA,29.9733586956522,0.778079706521739,"CZ-BK1",TRUE
2012,797.58123,0.919384086956522,341.263,0.98731897826087,381.873,16.2193152173913,0.9907155,15.9434673913043,363.720180034963,0.982563405797101,199.617652173913,0.991847673913044,197.239717391304,6.13571739130435,0.9907155,5.28702173913043,139.690197004528,0.982789855072464,NA,NA,60.4896847826087,0.999547260869565,NA,43.6629402173913,0.999547260869565,NA,22.0976086956522,1,"CZ-BK1",TRUE
2013,854.56744,0.899456489130435,240.561,0.963768152173913,300.371,16.0964891304348,0.964447391304348,15.6236739130435,412.108564292496,0.955615942028985,207.796826086957,0.964447391304348,201.164010869565,6.50604347826087,0.964447391304348,5.38619565217391,144.324697796923,0.955842391304348,NA,NA,50.8683804347826,0.995923913043478,NA,65.9582173913043,0.993885869565217,NA,21.1352065217391,1,"CZ-BK1",TRUE
2014,929.42337,0.936141358695652,376.602,0.940443891304348,492.774,14.8223586956522,0.960144989130435,14.7916413043478,371.288890225786,0.80661231884058,189.342456521739,0.957653608695652,198.101097826087,4.72379347826087,0.960144989130435,4.31791304347826,137.995524904389,0.929347826086957,NA,NA,69.648022826087,0.998415086956522,75.0524043478261,39.7749434782609,0.995923836956522,43.6248413043478,23.388097826087,0.492980173913043,"CZ-BK1",TRUE
2015,883.2951,0.949954826086956,231.604,1,197.417,17.3692173913043,1,16.8375217391304,436.753136955072,1,222.39522826087,1,218.068347826087,8.17829347826087,1,6.77445652173913,151.21662489748,1,NA,NA,70.8623076086957,1,76.4029054347826,68.3839967391304,0.999547260869565,73.5702869565217,28.4203586956522,0.999547130434783,"CZ-BK1",TRUE
2016,891.25648,0.790987206521739,391.813,1,507.374,15.4563369565217,1,15.274097826087,399.914314796309,1,204.008260869565,0.999773565217391,199.736586956522,4.71795652173913,1,4.37045652173913,139.83060411644,1,3.92029608695652,1,75.1134663043478,0.993206695652174,81.6927608695652,49.3601347826087,0.994112304347826,54.1056554347826,29.5131739130435,1,"CZ-BK1",TRUE
2017,1068.01853,0.890851630434783,276.187,1,332.812,16.4713804347826,1,16.0609130434783,423.621363773913,1,223.261152173913,1,211.352467391304,6.68346739130435,1,5.58434782608696,143.331148250226,1,3.6315627173913,1,77.9318130434783,0.997056282608696,82.0576010869565,55.1377467391304,0.997282586956522,57.6600239130435,18.2360434782609,1,"CZ-BK1",TRUE
2018,1111.23234,0.81929347826087,383.511,1,412.856,16.6824130434783,1,16.3931739130435,396.809711272917,1,207.44422826087,1,200.19952173913,5.76722826086957,1,5.37643478260869,137.124140539697,1,3.63942402173913,1,78.0256239130435,0.999547260869565,77.8053097826087,56.5625380434783,0.999320630434783,55.7058684782609,16.2754782608696,1,"CZ-BK1",TRUE
2019,1017.60148,0.862997945652174,304.686,1,300.833,17.3374239130435,1,17.0211956521739,445.087072793999,1,231.121141304348,1,214.162902173913,6.50519565217391,1,5.67303260869565,151.744372540104,1,5.13852902173913,1,73.9626597826087,0.998867891304348,75.4493184782609,69.76315,0.999320695652174,71.1219934782609,13.2536413043478,1,"CZ-BK1",TRUE
2020,1028.0102,0.891304326086957,NA,NA,NA,15.6218804347826,1,NA,375.213332719797,0.999547101449275,195.280032608696,1,NA,4.85239130434783,1,NA,129.218807001178,1,5.36038565217391,1,72.3075956521739,0.999773565217391,70.498747826087,53.8856326086956,1,53.3804793478261,24.1917391304348,1,"CZ-BK1",TRUE
2004,NA,NA,362.292,1,372.054,14.1686956521739,0.807065032608696,14.25325,NA,0.621829710144989,187.412445652174,0.810009282608696,194.979391304348,3.65216304347826,0.806385858695652,4.16102173913043,NA,NA,NA,1,18.5596608695652,0,NA,27.8053836956522,0,NA,NA,NA,"CZ-BK2",FALSE
2005,NA,NA,951.386,0.340126789130435,470.327,14.118347826087,0.875905554347826,14.1540108695652,NA,0.496376811594239,188.669065217391,0.881793456521739,188.450489130435,4.01830434782609,0.875679119565217,4.14461956521739,105.501691947258,0.804347826087011,NA,1,18.5440934782609,0,NA,27.8298804347826,0,NA,NA,NA,"CZ-BK2",FALSE
2006,654.94399,0.924139423913043,407.464,0,407.464,15.5377391304348,0.972146836956522,15.2662173913043,392.304748349402,0.851675724637728,202.848793478261,0.990942206521739,204.102619565217,5.81158695652174,0.965806326086957,5.15665217391304,NA,NA,NA,1,34.9664293478261,0.949728282608696,NA,23.2482130434783,0.949728217391304,NA,68.6558586956522,0,"CZ-BK2",FALSE
2007,670.36344,0.946784489130435,362.874,0,362.874,15.8054239130435,1,15.7624456521739,NA,0.42957427536237,202.983293478261,0.936594010869565,203.673652173913,5.32665217391304,0.995470967391304,5.22126086956522,111.589211070858,0.917572463768304,NA,1,38.6037336956522,0.99388572826087,NA,21.974997826087,0.99456522826087,NA,24.3891956521739,0,"CZ-BK2",TRUE
2008,635.91212,0.928894673913043,339.48,0,339.48,15.148902173913,1,15.3148260869565,389.568214076598,0.89990942028975,205.929413043478,1,202.334760869565,4.53930434782609,1,4.9254347826087,115.2413530442,0.999094202898554,NA,1,31.853725,0.984827804347826,NA,22.0775695652174,0.996829782608696,NA,12.8682717391304,0.555933108695652,"CZ-BK2",TRUE
2009,695.85262,0.913496489130435,353.045,1,411.014,15.6999130434783,1,15.0463804347826,398.190855352772,0.933650362318815,199.11702173913,0.942255358695652,198.814173913043,4.85095652173913,1,4.54672826086956,101.567440161935,0.999320652173891,NA,1,36.3582282608696,0.996829510869565,NA,24.11325,0.99796202173913,NA,16.6054673913043,0,"CZ-BK2",TRUE
2010,618.4949,0.965126554347826,498.608,1,477.742,15.3891195652174,1,15.4323804347826,357.898652192609,0.999547101449109,185.713260869565,1,194.718695652174,4.38052173913043,1,4.60907608695652,103.834551604321,0.999320652173891,NA,1,34.211072826087,0.996377043478261,NA,24.466927173913,0.998414956521739,NA,25.5684565217391,1,"CZ-BK2",TRUE
2011,649.55719,0.841938326086957,478.177,1,455.547,13.8388804347826,0.997961956521739,14.975097826087,320.721645058543,0.995018115941924,178.10047826087,0.997735391304348,190.849815217391,3.72229347826087,0.997961956521739,4.14539130434783,103.953470445063,0.995018115942033,NA,1,24.9158326086956,0.966712141304348,NA,22.7664565217391,0.999547130434783,NA,36.8729130434783,0.997961956521739,"CZ-BK2",TRUE
2012,503.54919,0.814537956521739,383.996,0.987545434782609,328.653,16.7768043478261,0.989357043478261,15.9603586956522,386.537481364054,0.978260869565109,197.858576086957,0.990036086956522,201.185663043478,6.10728260869565,0.989357043478261,5.41054347826087,113.754140076978,0.978260869565109,NA,1,42.4772282608696,0.988224543478261,NA,26.324447826087,0.987998108695652,NA,14.7880543478261,0.98958347826087,"CZ-BK2",TRUE
2015,1048.49988,0.945652239130435,143.59,1,117.224,21.8749130434783,1,22.09675,495.501036446221,1,250.89972826087,1,241.106130434783,12.3386847826087,1,12.9056739130435,152.365146790874,1,NA,NA,91.3286434782609,NA,NA,33.3075456521739,NA,NA,NA,NA,"CZ-Lnz",TRUE
2016,1195.6298,0.941802489130435,201.187,1,157.156,20.1957173913043,1,20.2559565217391,487.080266021814,0.999773550724638,245.170217391304,1,229.641597826087,8.27454347826087,1,8.95195652173913,154.731387246792,0.999773550724638,NA,NA,95.0412706521739,NA,NA,30.059702173913,NA,NA,31.2383369565217,1,"CZ-Lnz",TRUE
2017,978.40746,0.936367869565217,164.193,1,95.832,21.7772391304348,0.911684891304348,21.784402173913,488.037973318187,0.999320652173913,251.065630434783,1,242.67697826087,12.3677717391304,0.911684891304348,12.3889891304348,150.327776736538,0.999547101449275,NA,NA,84.7742402173913,NA,NA,43.8071673913043,NA,NA,23.2633043478261,1,"CZ-Lnz",TRUE
2018,1076.32403,0.956068902173913,121.215,1,136.905,21.8905326086957,1,21.9757826086957,468.501011358448,0.999547101449275,243.476880434783,1,233.820706521739,11.8068369565217,1,11.9714239130435,147.94735116492,0.999773550724638,NA,NA,98.7066989130435,NA,NA,31.4856891304348,NA,NA,21.7028260869565,1,"CZ-Lnz",TRUE
2019,1343.6637,0.894927532608696,197.997,0.454483804347826,149.08,22.1401956521739,0.109601413043478,22.1313913043478,493.422609496468,0.762454710144927,251.752304347826,0.790308369565217,242.461565217391,10.8517391304348,0.109601413043478,10.8442391304348,160.647335042204,0.754755434782609,NA,NA,107.698564130435,NA,NA,30.461825,NA,NA,25.3623913043478,1,"CZ-Lnz",TRUE
2020,1235.6899,0.950407358695652,NA,NA,NA,19.7778586956522,0.982337076086957,NA,455.355818887882,0.902173913043478,233.601065217391,0.98346925,NA,7.93723913043478,0.982337076086957,NA,147.279988939028,0.973958333333333,NA,NA,96.9634586956522,NA,NA,26.4111054347826,NA,NA,27.6363586956522,0.984601423913044,"CZ-Lnz",TRUE
2012,800.61155,0.805479923913043,209.281,1,265.737,18.2657826086957,1,17.1941086956522,435.018992814531,0.998414855072464,219.88675,0.999320760869565,218.076336956522,6.27567391304348,1,6.22546739130435,148.865911558047,0.997282608695652,NA,NA,51.6391619565217,0.99252725,NA,53.1212152173913,0.993885989130435,NA,NA,NA,"CZ-RAJ",TRUE
2013,899.84638,0.846240945652174,267.486,1,187.517,17.5450434782609,1,17.062,460.229180166052,0.997735507246377,233.836456521739,0.996376706521739,220.583119565217,6.98830434782609,1,6.90227173913043,164.037261225877,0.999547101449275,NA,NA,57.2582445652174,0.99569747826087,NA,62.1804413043478,0.995471173913044,NA,NA,NA,"CZ-RAJ",TRUE
2014,832.68029,0.754302652173913,205.561,1,295.77,16.5582391304348,1,16.5136847826087,415.061076862937,0.999094202898551,211.42297826087,0.999547065217391,215.129391304348,6.4504347826087,1,6.4565,147.56663783082,1,NA,NA,44.4255260869565,0.884737489130435,53.0418391304348,60.4375576086956,0.927988956521739,72.608797826087,NA,NA,"CZ-RAJ",TRUE
2015,568.78804,0.939764293478261,245.94,1,186.38,18.2214347826087,1,18.3898804347826,469.51393527658,0.997509057971015,237.917358695652,0.998641391304348,231.382304347826,9.63594565217391,1,8.86448913043478,165.582677901266,1,NA,NA,49.9335804347826,0.992527260869565,59.7636163043478,77.5369847826087,0.992980065217391,92.7583923913043,NA,NA,"CZ-RAJ",TRUE
2016,808.40618,0.809782510869565,138.97,1,239.224,17.1182826086957,1,16.9606195652174,437.497672543152,0.997509057971014,225.635891304348,0.999094260869565,216.908826086957,6.66708695652174,1,6.14510869565217,153.072191192969,0.999547101449275,5.88407163043478,1,61.3899434782609,0.973731739130435,73.2184043478261,61.2570956521739,0.999773565217391,72.8490543478261,18.7734239130435,1,"CZ-RAJ",TRUE
2017,725.32707,0.852355010869565,237.132,1,175.333,18.1349782608696,1,17.6586086956522,469.146999171766,0.998188405797101,245.08347826087,1,232.77525,8.35479347826087,1,7.28902173913044,162.397161813194,0.998867753623188,4.75541510869565,1,61.87995,0.999320630434783,75.1139880434783,68.5339152173913,0.999773695652174,83.0490010869565,13.4828586956522,1,"CZ-RAJ",TRUE
2018,537.60357,0.831295163043478,112.133,1,189.304,18.89,1,18.373152173913,445.325438003934,0.998867753623188,231.559597826087,0.999773565217391,222.771391304348,9.48507608695652,1,8.27971739130435,152.410644453129,0.999094202898551,4.11644413043478,1,39.8485826086957,0.999773695652174,50.3238532608696,79.592575,1,98.438152173913,10.886652173913,1,"CZ-RAJ",TRUE
2019,806.39307,0.901041945652174,250.333,1,235.638,19.0935543478261,1,18.5254565217391,477.281561772781,1,245.826619565217,1,233.595934782609,8.29486956521739,1,7.07308695652174,164.407867666259,1,5.15340923913043,1,62.0147315217391,0.999320630434783,74.339727173913,70.7258173913043,1,84.9377902173913,15.1660869565217,1,"CZ-RAJ",TRUE
2020,671.63808,0.918025717391304,NA,NA,NA,18.668847826087,1,NA,402.414335327129,1,216.017923913043,1,NA,7.34828260869565,1,NA,145.684603943902,1,5.14092380434783,1,57.3060826086957,0.999773565217391,71.4455641304348,55.4809576086957,0.999547130434783,69.101647826087,21.7504456521739,1,"CZ-RAJ",TRUE
2010,973.71886,0.841258869565217,328.047,0.99750902173913,315.699,18.1517173913043,1,17.7883260869565,414.64711394654,0.999547101449275,215.610347826087,0.999320695652174,212.419989130435,6.17229347826087,1,5.26773913043478,130.854751912838,0.999773550724638,NA,NA,63.9437054347826,NA,NA,20.35962,NA,NA,38.4784782608696,1,"CZ-Stn",TRUE
2011,987.3745,0.766304043478261,350.534,0.996829782608696,220.659,17.4413586956522,1,17.2704456521739,407.487992433095,0.998867753623188,212.796663043478,1,212.012054347826,5.53661956521739,1,4.9885652173913,130.331611194775,0.999094202898551,NA,NA,52.8186804347826,NA,NA,18.2816119565217,NA,NA,34.8549239130435,1,"CZ-Stn",TRUE
2012,903.6244,0.696331510869565,191.162,0.981431304347826,180.833,18.943597826087,1,18.466402173913,452.645550151108,0.999547101449275,231.307510869565,1,222.064695652174,7.96611956521739,1,6.86988043478261,140.501879367839,0.999773550724638,NA,NA,65.8547815217391,NA,NA,22.4925836956522,NA,NA,31.7428260869565,1,"CZ-Stn",TRUE
2013,875.44468,0.72259952173913,120.692,0.646286293478261,120.62,18.8541630434783,1,18.3218260869565,465.352215562985,0.999320652173913,235.083641304348,1,228.320630434783,8.09535869565217,1,7.22979347826087,143.974120006658,1,NA,NA,70.6354706521739,NA,NA,34.1903554347826,NA,NA,19.3652608695652,0.985960032608696,"CZ-Stn",TRUE
2014,956.69243,0.779211967391304,238.223,0.970788152173913,254.497,17.1319565217391,1,17.2563913043478,431.24840630604,0.993659420289855,220.030956521739,0.999094130434783,218.75852173913,5.5665,1,5.792,136.034094290059,1,NA,NA,67.1422293478261,NA,NA,25.0375380434783,NA,NA,29.0146086956522,1,"CZ-Stn",TRUE
2015,1008.74779,0.885643228260869,162.406,1,163.208,19.8562608695652,1,19.2927934782609,485.862207432732,0.996376811594203,246.38852173913,0.999094130434783,236.552130434783,9.38257608695652,1,8.00657608695652,144.210260972029,0.999773550724638,NA,NA,73.697472826087,NA,NA,37.3264641304348,NA,NA,14.3337391304348,1,"CZ-Stn",TRUE
2016,936.41595,0.846240934782609,265.484,1,257.64,18.0526413043478,1,17.7002391304348,448.264965763317,0.999320652173913,227.088336956522,1,217.941054347826,5.63364130434783,1,5.52733695652174,138.467748759081,1,NA,NA,86.8049597826087,NA,NA,29.5444097826087,NA,NA,37.2531413043478,1,"CZ-Stn",TRUE
2017,918.24685,0.815669891304348,162.397,1,193.369,19.3510326086957,1,18.626847826087,470.355704030575,0.998867753623188,245.840847826087,1,235.725554347826,8.10991304347826,1,7.33752173913043,137.550371444764,0.999320652173913,NA,NA,78.1949847826087,NA,NA,31.5171043478261,NA,NA,28.4889673913043,1,"CZ-Stn",TRUE
2018,981.94338,0.851449184782609,128.317,1,213.039,19.4473804347826,1,19.0536847826087,448.461021674888,0.998867753623188,236.228586956522,1,224.446554347826,7.26557608695652,1,7.02034782608696,137.327287676097,0.998641304347826,NA,NA,87.9473706521739,NA,NA,33.5836304347826,NA,NA,30.1980543478261,1,"CZ-Stn",TRUE
2019,1057.66094,0.862092456521739,115.176,1,165.407,20.055152173913,1,19.6228260869565,480.117118125911,0.999320652173913,251.337206521739,1,233.348065217391,7.39780434782609,1,7.14575,147.244534903238,1,NA,NA,85.3160108695652,NA,NA,36.5056141304348,NA,NA,28.0286413043478,1,"CZ-Stn",TRUE
2020,860.94224,0.818161391304348,NA,NA,NA,17.4842282608696,1,NA,416.539263601606,0.999320652173913,220.836380434783,1,NA,6.25134782608696,1,NA,133.474855832654,1,NA,NA,79.5121434782609,NA,NA,24.7192282608696,NA,NA,43.6773804347826,1,"CZ-Stn",TRUE
2006,776.28264,0.762454663043478,223,0,223,17.3595217391304,1,17.4072173913043,NA,0.660778985507246,219.332586956522,0.833106717391304,217.401184782609,5.35129347826087,1,6.06572826086957,NA,NA,NA,NA,82.6044097826087,0.81204722826087,NA,22.1832652173913,0.829936358695652,NA,NA,NA,"CZ-wet",FALSE
2007,903.0987,0.941349652173913,174.755,1,156.551,17.6454130434783,1,17.7730543478261,455.183359016872,0.99705615942029,232.09872826087,0.994791869565217,216.795630434783,6.25153260869565,1,6.29057608695652,141.181968126694,0.998641304347826,NA,NA,93.4305619565217,0.952219054347826,NA,11.5630558695652,0.97237327173913,NA,NA,NA,"CZ-wet",TRUE
2008,691.63639,0.965353347826087,230.59,1,183.375,17.2956847826087,1,17.384152173913,417.86768875579,0.999094202898551,212.576989130435,1,203.714619565217,5.10498913043478,1,5.61819565217391,128.655029450746,0.999094202898551,NA,NA,80.3746239130435,0.977807923913043,NA,21.7894010869565,0.999320695652174,NA,NA,NA,"CZ-wet",TRUE
2009,709.25025,0.946557967391304,332.405,1,255.417,16.9859130434783,1,17.1541956521739,423.859833518024,0.998641304347826,215.269163043478,1,208.980130434783,4.42729347826087,1,5.22325,132.427496789233,0.997509057971014,NA,NA,83.8687532608696,0.969202923913043,106.767369565217,21.7959413043478,0.997282913043478,27.7677336956522,NA,NA,"CZ-wet",TRUE
2010,801.47037,0.921195456521739,344.626,1,288.375,17.6329456521739,1,17.6551413043478,409.456127382942,0.996150362318841,213.856695652174,0.998641456521739,203.792597826087,5.01504347826087,1,5.97498913043478,129.230572446927,0.998414855072464,NA,NA,81.9517260869565,0.966938184782609,104.375625,15.2563043478261,0.997962152173913,19.4172402173913,NA,NA,"CZ-wet",TRUE
2011,652.06428,0.937952652173913,260.598,1,161.619,17.0210434782609,0.98596,16.9806630434783,421.173564591372,0.979619565217391,217.653826086957,0.9870925,202.756923913043,4.41248913043478,0.98596,5.2356847826087,125.268123499473,0.980072463768116,4.03043195652174,0.98596,72.8847836956522,0.982336815217391,91.6384576086957,22.9902086956522,0.997509217391304,28.8923076086957,NA,NA,"CZ-wet",TRUE
2012,827.31974,0.987545217391304,401.58,1,214.509,17.7209673913043,1,17.8794239130435,416.63126278833,0.997961956521739,214.722760869565,0.999320695652174,210.731608695652,4.61367391304348,1,5.92135869565217,NA,NA,5.05347097826087,1,71.7974336956522,0.999320826086956,83.2167934782609,30.1315206521739,0.998867891304348,34.9157923913044,NA,NA,"CZ-wet",TRUE
2013,716.83448,0.941349706521739,269.777,0.999773565217391,270.052,17.4023152173913,0.997735652173913,17.920097826087,423.659146652722,0.84080615942029,230.289913043478,0.985280554347826,218.128695652174,5.0009347826087,0.996376847826087,6.96692391304348,149.982079948501,0.998641304347826,3.99149019565217,0.997735652173913,77.2132184782609,0.999094260869565,112.049485869565,20.0257608695652,0.998867760869565,29.0654304347826,NA,NA,"CZ-wet",TRUE
2014,657.67164,0.91462872826087,212.604,1,263.624,16.7827717391304,1,16.95525,429.863317029888,0.998188405797101,221.770119565217,0.998414956521739,210.221804347826,5.76111956521739,1,5.77925,138.536947673823,0.990036231884058,10.3852570652174,1,66.7990336956522,0.996829576086957,89.5636913043478,30.8537554347826,0.994791597826087,41.5968913043478,NA,NA,"CZ-wet",TRUE
2015,619.0563,0.94927525,137.995,1,126.576,19.7010543478261,0.939311434782609,19.4109347826087,477.351198040067,0.996829710144927,239.731413043478,0.998414956521739,224.746967391304,9.41589130434783,0.939311434782609,9.07495652173913,NA,NA,12.8996315217391,0.939311434782609,72.1105369565217,0.99796202173913,82.3859032608696,30.261377173913,0.998867956521739,34.5734413043478,NA,NA,"CZ-wet",TRUE
2016,725.73804,0.973052336956522,365.396,1,193.586,17.540847826087,1,17.6933369565217,433.496814645704,0.999320652173913,219.906706521739,0.999547130434783,211.347315217391,5.52544565217391,0.930480141304348,5.80239130434783,134.730827915419,0.999547101449275,3.97083489130435,1,71.4324641304348,0.999547260869565,96.7661380434783,25.337102173913,0.998641326086956,34.2738902173913,NA,NA,"CZ-wet",TRUE
2017,704.60306,0.970788380434783,180.223,1,144.204,18.6138804347826,1,18.8066956521739,468.974488816771,0.997282608695652,235.353684782609,1,231.704945652174,7.61386956521739,1,7.78386956521739,141.684367772895,0.999773550724638,4.45500673913044,1,81.1550532608696,0.999773565217391,101.450675,28.7740858695652,0.999320695652174,35.8633347826087,NA,NA,"CZ-wet",TRUE
2018,752.03792,0.981431336956522,131.803,1,120.987,18.5300760869565,1,18.9978913043478,457.650190196134,0.997961956521739,236.360597826087,1,221.304619565217,7.67380434782609,0.249546967391304,8.02289130434783,150.399142629052,0.999320652173913,4.13512630434783,1,82.8713445652174,1,114.346597826087,23.3435141304348,1,32.2850489130435,60.0525434782609,1,"CZ-wet",TRUE
2019,861.27586,0.952671858695652,173.184,1,156.936,19.4106956521739,0.999773565217391,19.4692826086957,468.006328352515,0.998414855072464,241.270260869565,1,227.538260869565,8.14628260869565,0.999773565217391,7.54338043478261,151.21493811271,0.999094202898551,NA,NA,82.6067641304348,0.98867752173913,114.112202173913,27.3656239130435,0.991847945652174,37.790997826087,68.2930108695652,1,"CZ-wet",TRUE
2020,901.62811,0.96173025,NA,NA,NA,18.0959565217391,1,NA,414.228738204143,0.999773550724638,217.321456521739,1,NA,6.50459782608696,1,NA,137.583593154031,1,4.79680369565217,1,73.5196956521739,0.99864152173913,102.516847826087,21.6316402173913,0.998415021739131,30.2095467391304,78.0835652173913,1,"CZ-wet",TRUE
2009,57.560732,0,205.922,0,205.922,17.44875,0,17.44875,NA,0,221.653152173913,0,221.653152173913,6.65727173913043,0,6.65727173913043,NA,NA,NA,NA,5.0125397826087,NA,NA,0.888616336956522,NA,NA,NA,NA,"DE-Akm",FALSE
